graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
50.0,Graph with 9 nodes and 16 edges,"[[0, 1, 0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 0, 0]]",2.0,4.0,Y,"{0: 22, 1: 6, 2: 26, 3: 14, 4: 30, 5: 18, 6: 2, 7: 10, 8: 34}",Y,"{0: 22, 1: 6, 2: 26, 3: 14, 4: 30, 5: 18, 6: 2, 7: 10, 8: 34}","{(0, 1): 1, (0, 4): 7, (0, 7): 7, (0, 8): 7, (1, 2): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (2, 3): 13, (2, 5): 12, (3, 4): 1, (4, 8): 22, (5, 7): 1, (5, 8): 4, (6, 7): 1}",32.18650817871094,16.0,9.0,32.0
50.0,Graph with 9 nodes and 16 edges,"[[0, 1, 0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 0, 0]]",10.0,1.0,Y,"{0: 12, 1: 17, 2: 16, 3: 11, 4: 15, 5: 18, 6: 10, 7: 13, 8: 14}",Y,"{0: 12, 1: 17, 2: 16, 3: 11, 4: 15, 5: 18, 6: 10, 7: 13, 8: 14}","{(0, 1): 1, (0, 4): 9, (0, 7): 1, (0, 8): 1, (1, 2): 3, (1, 5): 1, (1, 6): 8, (1, 7): 3, (1, 8): 1, (2, 3): 10, (2, 5): 3, (3, 4): 1, (4, 8): 5, (5, 7): 7, (5, 8): 7, (6, 7): 2}",51.975250244140625,16.0,9.0,32.0
51.0,Graph with 9 nodes and 17 edges,"[[0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 1, 0]]",2.0,8.0,Y,"{0: 58, 1: 26, 2: 2, 3: 34, 4: 10, 5: 42, 6: 66, 7: 50, 8: 18}",Y,"{0: 58, 1: 26, 2: 2, 3: 34, 4: 10, 5: 42, 6: 66, 7: 50, 8: 18}","{(0, 2): 1, (0, 5): 9, (0, 6): 48, (1, 2): 1, (1, 6): 1, (1, 7): 23, (1, 8): 1, (3, 5): 8, (3, 6): 1, (3, 7): 25, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 8): 7, (5, 6): 15, (5, 8): 9, (7, 8): 1}",798.9406585693359,17.0,9.0,34.0
51.0,Graph with 9 nodes and 17 edges,"[[0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 1, 0]]",4.0,2.0,Y,"{0: 6, 1: 8, 2: 4, 3: 10, 4: 12, 5: 14, 6: 16, 7: 18, 8: 20}",Y,"{0: 6, 1: 8, 2: 4, 3: 10, 4: 12, 5: 14, 6: 16, 7: 18, 8: 20}","{(0, 2): 3, (0, 5): 1, (0, 6): 2, (1, 2): 1, (1, 6): 1, (1, 7): 1, (1, 8): 5, (3, 5): 1, (3, 6): 1, (3, 7): 8, (4, 5): 1, (4, 6): 2, (4, 7): 2, (4, 8): 7, (5, 6): 10, (5, 8): 1, (7, 8): 7}",416.04042053222656,17.0,9.0,34.0
55.0,Graph with 9 nodes and 15 edges,"[[0, 0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 1, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 1, 0, 1, 0]]",10.0,7.0,Y,"{0: 45, 1: 59, 2: 52, 3: 17, 4: 24, 5: 66, 6: 10, 7: 31, 8: 38}",Y,"{0: 45, 1: 59, 2: 52, 3: 17, 4: 24, 5: 66, 6: 10, 7: 31, 8: 38}","{(0, 2): 22, (0, 3): 7, (0, 8): 16, (1, 3): 1, (1, 4): 24, (1, 5): 26, (1, 7): 3, (1, 8): 5, (2, 5): 28, (2, 6): 1, (2, 7): 1, (3, 6): 9, (5, 7): 11, (5, 8): 1, (7, 8): 16}",34.09385681152344,15.0,9.0,30.0
55.0,Graph with 9 nodes and 15 edges,"[[0, 0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 1, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 1, 0, 1, 0]]",28.0,2.0,Y,"{0: 42, 1: 44, 2: 38, 3: 30, 4: 28, 5: 32, 6: 36, 7: 34, 8: 40}",Y,"{0: 42, 1: 44, 2: 38, 3: 30, 4: 28, 5: 32, 6: 36, 7: 34, 8: 40}","{(0, 2): 28, (0, 3): 1, (0, 8): 13, (1, 3): 1, (1, 4): 28, (1, 5): 13, (1, 7): 1, (1, 8): 1, (2, 5): 1, (2, 6): 8, (2, 7): 1, (3, 6): 28, (5, 7): 12, (5, 8): 6, (7, 8): 20}",1071.929931640625,15.0,9.0,30.0
56.0,Graph with 9 nodes and 18 edges,"[[0, 1, 0, 1, 0, 1, 1, 1, 0], [1, 0, 0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1, 0, 0, 0, 0], [1, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0]]",6.0,1.0,Y,"{0: 14, 1: 13, 2: 12, 3: 11, 4: 10, 5: 9, 6: 8, 7: 7, 8: 6}",Y,"{0: 14, 1: 13, 2: 12, 3: 11, 4: 10, 5: 9, 6: 8, 7: 7, 8: 6}","{(0, 1): 7, (0, 3): 1, (0, 5): 1, (0, 6): 3, (0, 7): 2, (1, 4): 1, (1, 5): 2, (1, 6): 1, (1, 7): 2, (2, 3): 9, (2, 4): 1, (2, 7): 2, (3, 4): 1, (4, 5): 1, (4, 6): 4, (4, 7): 1, (4, 8): 1, (5, 8): 5}",35.04753112792969,18.0,9.0,36.0
57.0,Graph with 9 nodes and 20 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0, 0], [1, 1, 1, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 1, 1, 0]]",8.0,8.0,Y,"{0: 16, 1: 24, 2: 32, 3: 40, 4: 48, 5: 56, 6: 64, 7: 8, 8: 72}",Y,"{0: 16, 1: 24, 2: 32, 3: 40, 4: 48, 5: 56, 6: 64, 7: 8, 8: 72}","{(0, 4): 7, (0, 5): 1, (0, 6): 5, (0, 8): 3, (1, 5): 1, (1, 8): 23, (2, 3): 1, (2, 4): 28, (2, 5): 1, (2, 6): 1, (2, 8): 1, (3, 5): 2, (3, 6): 32, (3, 7): 5, (4, 5): 5, (4, 6): 8, (5, 6): 11, (5, 8): 35, (6, 8): 7, (7, 8): 3}",56.02836608886719,20.0,9.0,40.0
58.0,Graph with 9 nodes and 21 edges,"[[0, 1, 0, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 0, 1, 0, 1, 1, 0]]",28.0,9.0,Y,"{0: 100, 1: 46, 2: 28, 3: 82, 4: 37, 5: 91, 6: 73, 7: 55, 8: 64}",Y,"{0: 100, 1: 46, 2: 28, 3: 82, 4: 37, 5: 91, 6: 73, 7: 55, 8: 64}","{(0, 1): 42, (0, 3): 22, (0, 5): 32, (0, 7): 4, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 8): 1, (2, 3): 26, (2, 7): 1, (2, 8): 1, (3, 4): 33, (3, 6): 1, (4, 5): 1, (4, 6): 1, (4, 8): 1, (5, 6): 9, (5, 7): 48, (6, 7): 1, (6, 8): 60, (7, 8): 1}",1060.9626770019531,21.0,9.0,42.0
59.0,Graph with 9 nodes and 19 edges,"[[0, 1, 0, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 1, 1, 0, 0], [1, 0, 1, 0, 1, 1, 0, 0, 0]]",22.0,3.0,Y,"{0: 46, 1: 28, 2: 22, 3: 40, 4: 25, 5: 37, 6: 34, 7: 43, 8: 31}",Y,"{0: 46, 1: 28, 2: 22, 3: 40, 4: 25, 5: 37, 6: 34, 7: 43, 8: 31}","{(0, 1): 1, (0, 3): 3, (0, 5): 5, (0, 6): 31, (0, 8): 6, (1, 4): 1, (1, 5): 24, (1, 6): 2, (2, 3): 5, (2, 4): 2, (2, 5): 1, (2, 7): 13, (2, 8): 1, (3, 4): 4, (3, 7): 28, (4, 8): 18, (5, 7): 1, (5, 8): 6, (6, 7): 1}",56.02836608886719,19.0,9.0,38.0
60.0,Graph with 9 nodes and 18 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 1, 0, 1, 1, 0, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0]]",12.0,8.0,Y,"{0: 52, 1: 44, 2: 28, 3: 68, 4: 60, 5: 36, 6: 20, 7: 76, 8: 12}",Y,"{0: 52, 1: 44, 2: 28, 3: 68, 4: 60, 5: 36, 6: 20, 7: 76, 8: 12}","{(0, 5): 31, (0, 6): 12, (0, 7): 1, (0, 8): 8, (1, 4): 38, (1, 5): 2, (1, 7): 3, (1, 8): 1, (2, 4): 22, (2, 5): 1, (2, 6): 4, (2, 8): 1, (3, 7): 68, (5, 6): 1, (5, 7): 1, (6, 7): 2, (6, 8): 1, (7, 8): 1}",43.15376281738281,18.0,9.0,36.0
60.0,Graph with 9 nodes and 18 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 1, 0, 1, 1, 0, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0]]",18.0,1.0,Y,"{0: 26, 1: 25, 2: 24, 3: 18, 4: 22, 5: 21, 6: 20, 7: 23, 8: 19}",Y,"{0: 26, 1: 25, 2: 24, 3: 18, 4: 22, 5: 21, 6: 20, 7: 23, 8: 19}","{(0, 5): 1, (0, 6): 9, (0, 7): 1, (0, 8): 15, (1, 4): 7, (1, 5): 16, (1, 7): 1, (1, 8): 1, (2, 4): 15, (2, 5): 1, (2, 6): 7, (2, 8): 1, (3, 7): 18, (5, 6): 2, (5, 7): 1, (6, 7): 1, (6, 8): 1, (7, 8): 1}",459.90943908691406,18.0,9.0,36.0
62.0,Graph with 9 nodes and 18 edges,"[[0, 0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1], [1, 1, 1, 0, 1, 0, 1, 1, 0]]",12.0,5.0,Y,"{0: 22, 1: 47, 2: 17, 3: 12, 4: 42, 5: 52, 6: 37, 7: 27, 8: 32}",Y,"{0: 22, 1: 47, 2: 17, 3: 12, 4: 42, 5: 52, 6: 37, 7: 27, 8: 32}","{(0, 5): 1, (0, 6): 19, (0, 8): 2, (1, 5): 1, (1, 7): 23, (1, 8): 23, (2, 3): 1, (2, 5): 14, (2, 7): 1, (2, 8): 1, (3, 6): 10, (3, 7): 1, (4, 5): 36, (4, 6): 4, (4, 7): 1, (4, 8): 1, (6, 8): 4, (7, 8): 1}",663.9957427978516,18.0,9.0,36.0
62.0,Graph with 9 nodes and 18 edges,"[[0, 0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1], [1, 1, 1, 0, 1, 0, 1, 1, 0]]",14.0,6.0,Y,"{0: 26, 1: 56, 2: 20, 3: 14, 4: 50, 5: 62, 6: 44, 7: 32, 8: 38}",Y,"{0: 26, 1: 56, 2: 20, 3: 14, 4: 50, 5: 62, 6: 44, 7: 32, 8: 38}","{(0, 5): 20, (0, 6): 3, (0, 8): 3, (1, 5): 36, (1, 7): 7, (1, 8): 13, (2, 3): 9, (2, 5): 5, (2, 7): 1, (2, 8): 5, (3, 6): 1, (3, 7): 4, (4, 5): 1, (4, 6): 27, (4, 7): 19, (4, 8): 3, (6, 8): 13, (7, 8): 1}",45.06111145019531,18.0,9.0,36.0
64.0,Graph with 9 nodes and 18 edges,"[[0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 1, 0, 1, 0]]",20.0,5.0,Y,"{0: 25, 1: 30, 2: 35, 3: 40, 4: 45, 5: 50, 6: 55, 7: 60, 8: 20}",Y,"{0: 25, 1: 30, 2: 35, 3: 40, 4: 45, 5: 50, 6: 55, 7: 60, 8: 20}","{(0, 3): 24, (0, 5): 1, (1, 2): 25, (1, 5): 4, (1, 6): 1, (2, 3): 6, (2, 4): 1, (2, 6): 1, (2, 7): 1, (2, 8): 1, (3, 5): 1, (3, 6): 9, (4, 6): 43, (4, 8): 1, (5, 6): 1, (5, 7): 42, (5, 8): 1, (7, 8): 17}",33.14018249511719,18.0,9.0,36.0
65.0,Graph with 9 nodes and 20 edges,"[[0, 1, 0, 1, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 1, 0]]",14.0,1.0,Y,"{0: 16, 1: 19, 2: 18, 3: 21, 4: 17, 5: 14, 6: 15, 7: 20, 8: 22}",Y,"{0: 16, 1: 19, 2: 18, 3: 21, 4: 17, 5: 14, 6: 15, 7: 20, 8: 22}","{(0, 1): 1, (0, 3): 2, (0, 4): 12, (0, 5): 1, (1, 6): 12, (1, 7): 5, (1, 8): 1, (2, 3): 9, (2, 5): 7, (2, 7): 1, (2, 8): 1, (3, 5): 1, (3, 6): 1, (3, 7): 1, (3, 8): 7, (4, 5): 4, (4, 8): 1, (5, 6): 1, (6, 7): 1, (7, 8): 12}",504.0168762207031,20.0,9.0,40.0
66.0,Graph with 9 nodes and 19 edges,"[[0, 0, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0]]",10.0,4.0,Y,"{0: 34, 1: 14, 2: 18, 3: 38, 4: 22, 5: 42, 6: 10, 7: 26, 8: 30}",Y,"{0: 34, 1: 14, 2: 18, 3: 38, 4: 22, 5: 42, 6: 10, 7: 26, 8: 30}","{(0, 2): 14, (0, 3): 13, (0, 6): 5, (0, 7): 1, (0, 8): 1, (1, 2): 1, (1, 3): 7, (1, 7): 1, (1, 8): 5, (2, 5): 1, (2, 7): 1, (2, 8): 1, (3, 4): 1, (3, 5): 16, (3, 6): 1, (4, 5): 21, (5, 7): 4, (6, 8): 4, (7, 8): 19}",22.88818359375,19.0,9.0,38.0
67.0,Graph with 9 nodes and 18 edges,"[[0, 0, 0, 1, 1, 0, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 0, 0, 1, 1], [1, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0]]",10.0,1.0,Y,"{0: 10, 1: 15, 2: 17, 3: 16, 4: 18, 5: 12, 6: 11, 7: 13, 8: 14}",Y,"{0: 10, 1: 15, 2: 17, 3: 16, 4: 18, 5: 12, 6: 11, 7: 13, 8: 14}","{(0, 3): 4, (0, 4): 1, (0, 7): 4, (0, 8): 1, (1, 4): 15, (2, 5): 8, (2, 8): 9, (3, 4): 1, (3, 5): 1, (3, 6): 6, (3, 7): 3, (3, 8): 1, (4, 6): 1, (5, 7): 2, (5, 8): 1, (6, 7): 3, (6, 8): 1, (7, 8): 1}",59.1278076171875,18.0,9.0,36.0
67.0,Graph with 9 nodes and 18 edges,"[[0, 0, 0, 1, 1, 0, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 0, 0, 1, 1], [1, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0]]",14.0,2.0,Y,"{0: 16, 1: 18, 2: 20, 3: 22, 4: 24, 5: 26, 6: 28, 7: 30, 8: 14}",Y,"{0: 16, 1: 18, 2: 20, 3: 22, 4: 24, 5: 26, 6: 28, 7: 30, 8: 14}","{(0, 3): 11, (0, 4): 1, (0, 7): 1, (0, 8): 3, (1, 4): 18, (2, 5): 18, (2, 8): 2, (3, 4): 3, (3, 5): 1, (3, 6): 5, (3, 7): 1, (3, 8): 1, (4, 6): 2, (5, 7): 5, (5, 8): 2, (6, 7): 19, (6, 8): 2, (7, 8): 4}",48.160552978515625,18.0,9.0,36.0
68.0,Graph with 9 nodes and 16 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 1, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0]]",2.0,9.0,Y,"{0: 74, 1: 11, 2: 20, 3: 29, 4: 65, 5: 2, 6: 56, 7: 47, 8: 38}",Y,"{0: 74, 1: 11, 2: 20, 3: 29, 4: 65, 5: 2, 6: 56, 7: 47, 8: 38}","{(0, 3): 18, (0, 6): 1, (0, 7): 20, (0, 8): 35, (1, 7): 11, (2, 3): 1, (2, 4): 4, (2, 6): 1, (2, 7): 14, (3, 4): 10, (4, 6): 51, (5, 6): 1, (5, 8): 1, (6, 7): 1, (6, 8): 1, (7, 8): 1}",790.8344268798828,16.0,9.0,32.0
68.0,Graph with 9 nodes and 16 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 1, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0]]",6.0,4.0,Y,"{0: 34, 1: 10, 2: 18, 3: 6, 4: 26, 5: 22, 6: 38, 7: 14, 8: 30}",Y,"{0: 34, 1: 10, 2: 18, 3: 6, 4: 26, 5: 22, 6: 38, 7: 14, 8: 30}","{(0, 3): 3, (0, 6): 23, (0, 7): 1, (0, 8): 7, (1, 7): 10, (2, 3): 2, (2, 4): 14, (2, 6): 1, (2, 7): 1, (3, 4): 1, (4, 6): 11, (5, 6): 1, (5, 8): 21, (6, 7): 1, (6, 8): 1, (7, 8): 1}",306.12945556640625,16.0,9.0,32.0
68.0,Graph with 9 nodes and 16 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 1, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0]]",18.0,7.0,Y,"{0: 25, 1: 32, 2: 39, 3: 46, 4: 53, 5: 60, 6: 67, 7: 74, 8: 18}",Y,"{0: 25, 1: 32, 2: 39, 3: 46, 4: 53, 5: 60, 6: 67, 7: 74, 8: 18}","{(0, 3): 15, (0, 6): 1, (0, 7): 8, (0, 8): 1, (1, 7): 32, (2, 3): 1, (2, 4): 22, (2, 6): 1, (2, 7): 15, (3, 4): 30, (4, 6): 1, (5, 6): 59, (5, 8): 1, (6, 7): 4, (6, 8): 1, (7, 8): 15}",735.9981536865234,16.0,9.0,32.0
68.0,Graph with 9 nodes and 16 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 1, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0]]",22.0,5.0,Y,"{0: 62, 1: 27, 2: 42, 3: 57, 4: 32, 5: 22, 6: 37, 7: 52, 8: 47}",Y,"{0: 62, 1: 27, 2: 42, 3: 57, 4: 32, 5: 22, 6: 37, 7: 52, 8: 47}","{(0, 3): 17, (0, 6): 3, (0, 7): 20, (0, 8): 22, (1, 7): 27, (2, 3): 39, (2, 4): 1, (2, 6): 1, (2, 7): 1, (3, 4): 1, (4, 6): 30, (5, 6): 1, (5, 8): 21, (6, 7): 1, (6, 8): 1, (7, 8): 3}",905.0369262695312,16.0,9.0,32.0
69.0,Graph with 9 nodes and 21 edges,"[[0, 1, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0]]",22.0,2.0,Y,"{0: 24, 1: 26, 2: 28, 3: 30, 4: 32, 5: 34, 6: 36, 7: 38, 8: 22}",Y,"{0: 24, 1: 26, 2: 28, 3: 30, 4: 32, 5: 34, 6: 36, 7: 38, 8: 22}","{(0, 1): 10, (0, 6): 9, (0, 7): 1, (0, 8): 4, (1, 2): 5, (1, 5): 5, (1, 6): 5, (1, 8): 1, (2, 5): 1, (2, 6): 16, (2, 7): 1, (2, 8): 5, (3, 7): 30, (4, 5): 24, (4, 7): 4, (4, 8): 4, (5, 6): 1, (5, 8): 3, (6, 7): 1, (6, 8): 4, (7, 8): 1}",44.82269287109375,21.0,9.0,42.0
