graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",25.0,1.0,Y,"{0: 25, 1: 26, 2: 28, 3: 27}",Y,"{0: 25, 1: 26, 2: 28, 3: 27}","{(0, 2): 24, (0, 3): 1, (1, 2): 2, (1, 3): 24, (2, 3): 2}",197.1721649169922,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",26.0,8.0,Y,"{0: 42, 1: 26, 2: 34, 3: 50}",Y,"{0: 42, 1: 26, 2: 34, 3: 50}","{(0, 2): 25, (0, 3): 17, (1, 2): 1, (1, 3): 25, (2, 3): 8}",97.99003601074219,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",27.0,3.0,Y,"{0: 33, 1: 27, 2: 30, 3: 36}",Y,"{0: 33, 1: 27, 2: 30, 3: 36}","{(0, 2): 26, (0, 3): 7, (1, 2): 1, (1, 3): 26, (2, 3): 3}",92.02957153320312,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",28.0,6.0,Y,"{0: 40, 1: 28, 2: 34, 3: 46}",Y,"{0: 40, 1: 28, 2: 34, 3: 46}","{(0, 2): 27, (0, 3): 13, (1, 2): 1, (1, 3): 27, (2, 3): 6}",170.9461212158203,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",28.0,8.0,Y,"{0: 44, 1: 28, 2: 36, 3: 52}",Y,"{0: 44, 1: 28, 2: 36, 3: 52}","{(0, 2): 27, (0, 3): 17, (1, 2): 1, (1, 3): 27, (2, 3): 8}",87.97645568847656,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",28.0,9.0,Y,"{0: 46, 1: 28, 2: 37, 3: 55}",Y,"{0: 46, 1: 28, 2: 37, 3: 55}","{(0, 2): 27, (0, 3): 19, (1, 2): 1, (1, 3): 27, (2, 3): 9}",229.12025451660156,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",29.0,4.0,Y,"{0: 29, 1: 33, 2: 41, 3: 37}",Y,"{0: 29, 1: 33, 2: 41, 3: 37}","{(0, 2): 1, (0, 3): 28, (1, 2): 32, (1, 3): 1, (2, 3): 8}",98.94371032714844,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",29.0,5.0,Y,"{0: 39, 1: 29, 2: 34, 3: 44}",Y,"{0: 39, 1: 29, 2: 34, 3: 44}","{(0, 2): 28, (0, 3): 11, (1, 2): 1, (1, 3): 28, (2, 3): 5}",75.81710815429688,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",29.0,7.0,Y,"{0: 43, 1: 29, 2: 36, 3: 50}",Y,"{0: 43, 1: 29, 2: 36, 3: 50}","{(0, 2): 28, (0, 3): 15, (1, 2): 1, (1, 3): 28, (2, 3): 7}",177.86026000976562,5.0,4.0,10.0
4.0,Graph with 4 nodes and 5 edges,"[[0, 0, 1, 1], [0, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",29.0,8.0,Y,"{0: 45, 1: 29, 2: 37, 3: 53}",Y,"{0: 45, 1: 29, 2: 37, 3: 53}","{(0, 2): 28, (0, 3): 17, (1, 2): 1, (1, 3): 28, (2, 3): 8}",170.9461212158203,5.0,4.0,10.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",3.0,2.0,Y,"{0: 7, 1: 9, 2: 5, 3: 3}",Y,"{0: 7, 1: 9, 2: 5, 3: 3}","{(0, 1): 5, (0, 2): 1, (0, 3): 1, (1, 2): 3, (1, 3): 1, (2, 3): 1}",94.89059448242188,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",5.0,1.0,Y,"{0: 5, 1: 8, 2: 6, 3: 7}",Y,"{0: 5, 1: 8, 2: 6, 3: 7}","{(0, 1): 1, (0, 2): 1, (0, 3): 3, (1, 2): 4, (1, 3): 3, (2, 3): 1}",292.06275939941406,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",5.0,3.0,Y,"{0: 5, 1: 8, 2: 14, 3: 11}",Y,"{0: 5, 1: 8, 2: 14, 3: 11}","{(0, 1): 1, (0, 2): 3, (0, 3): 1, (1, 2): 4, (1, 3): 3, (2, 3): 7}",183.10546875,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",6.0,8.0,Y,"{0: 6, 1: 22, 2: 14, 3: 30}",Y,"{0: 6, 1: 22, 2: 14, 3: 30}","{(0, 1): 1, (0, 2): 1, (0, 3): 4, (1, 2): 4, (1, 3): 17, (2, 3): 9}",180.0060272216797,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",8.0,6.0,Y,"{0: 14, 1: 20, 2: 8, 3: 26}",Y,"{0: 14, 1: 20, 2: 8, 3: 26}","{(0, 1): 1, (0, 2): 6, (0, 3): 7, (1, 2): 1, (1, 3): 18, (2, 3): 1}",144.00482177734375,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",8.0,7.0,Y,"{0: 8, 1: 22, 2: 15, 3: 29}",Y,"{0: 8, 1: 22, 2: 15, 3: 29}","{(0, 1): 1, (0, 2): 1, (0, 3): 6, (1, 2): 6, (1, 3): 15, (2, 3): 8}",87.02278137207031,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",8.0,9.0,Y,"{0: 8, 1: 26, 2: 17, 3: 35}",Y,"{0: 8, 1: 26, 2: 17, 3: 35}","{(0, 1): 1, (0, 2): 1, (0, 3): 6, (1, 2): 6, (1, 3): 19, (2, 3): 10}",215.05355834960938,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",10.0,7.0,Y,"{0: 24, 1: 31, 2: 17, 3: 10}",Y,"{0: 24, 1: 31, 2: 17, 3: 10}","{(0, 1): 15, (0, 2): 1, (0, 3): 8, (1, 2): 15, (1, 3): 1, (2, 3): 1}",89.88380432128906,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",11.0,6.0,Y,"{0: 17, 1: 11, 2: 23, 3: 29}",Y,"{0: 17, 1: 11, 2: 23, 3: 29}","{(0, 1): 9, (0, 2): 1, (0, 3): 7, (1, 2): 1, (1, 3): 1, (2, 3): 21}",267.98248291015625,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",14.0,1.0,Y,"{0: 14, 1: 15, 2: 17, 3: 16}",Y,"{0: 14, 1: 15, 2: 17, 3: 16}","{(0, 1): 1, (0, 2): 1, (0, 3): 12, (1, 2): 13, (1, 3): 1, (2, 3): 3}",277.0423889160156,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",15.0,2.0,Y,"{0: 19, 1: 15, 2: 17, 3: 21}",Y,"{0: 19, 1: 15, 2: 17, 3: 21}","{(0, 1): 13, (0, 2): 1, (0, 3): 5, (1, 2): 1, (1, 3): 1, (2, 3): 15}",169.0387725830078,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",18.0,2.0,Y,"{0: 22, 1: 18, 2: 20, 3: 24}",Y,"{0: 22, 1: 18, 2: 20, 3: 24}","{(0, 1): 16, (0, 2): 1, (0, 3): 5, (1, 2): 1, (1, 3): 1, (2, 3): 18}",169.0387725830078,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",19.0,8.0,Y,"{0: 35, 1: 27, 2: 19, 3: 43}",Y,"{0: 35, 1: 27, 2: 19, 3: 43}","{(0, 1): 1, (0, 2): 1, (0, 3): 33, (1, 2): 17, (1, 3): 9, (2, 3): 1}",144.00482177734375,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",20.0,4.0,Y,"{0: 20, 1: 32, 2: 28, 3: 24}",Y,"{0: 20, 1: 32, 2: 28, 3: 24}","{(0, 1): 1, (0, 2): 1, (0, 3): 18, (1, 2): 26, (1, 3): 5, (2, 3): 1}",244.8558807373047,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",20.0,9.0,Y,"{0: 38, 1: 20, 2: 29, 3: 47}",Y,"{0: 38, 1: 20, 2: 29, 3: 47}","{(0, 1): 1, (0, 2): 1, (0, 3): 36, (1, 2): 18, (1, 3): 1, (2, 3): 10}",176.90658569335938,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",21.0,2.0,Y,"{0: 25, 1: 21, 2: 23, 3: 27}",Y,"{0: 25, 1: 21, 2: 23, 3: 27}","{(0, 1): 19, (0, 2): 1, (0, 3): 5, (1, 2): 1, (1, 3): 1, (2, 3): 21}",306.12945556640625,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",22.0,6.0,Y,"{0: 40, 1: 22, 2: 34, 3: 28}",Y,"{0: 40, 1: 22, 2: 34, 3: 28}","{(0, 1): 20, (0, 2): 13, (0, 3): 7, (1, 2): 1, (1, 3): 1, (2, 3): 20}",494.95697021484375,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",23.0,8.0,Y,"{0: 39, 1: 47, 2: 31, 3: 23}",Y,"{0: 39, 1: 47, 2: 31, 3: 23}","{(0, 1): 37, (0, 2): 1, (0, 3): 1, (1, 2): 9, (1, 3): 1, (2, 3): 21}",157.1178436279297,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",25.0,7.0,Y,"{0: 46, 1: 25, 2: 39, 3: 32}",Y,"{0: 46, 1: 25, 2: 39, 3: 32}","{(0, 1): 23, (0, 2): 15, (0, 3): 8, (1, 2): 1, (1, 3): 1, (2, 3): 23}",452.0416259765625,6.0,4.0,12.0
5.0,Graph with 4 nodes and 6 edges,"[[0, 1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1, 0]]",27.0,2.0,Y,"{0: 31, 1: 27, 2: 29, 3: 33}",Y,"{0: 31, 1: 27, 2: 29, 3: 33}","{(0, 1): 25, (0, 2): 1, (0, 3): 5, (1, 2): 1, (1, 3): 1, (2, 3): 27}",293.0164337158203,6.0,4.0,12.0
