graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
83.0,Graph with 6 nodes and 9 edges,"[[0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 1, 0], [0, 0, 1, 1, 0, 1], [0, 1, 1, 0, 1, 0]]",18.0,4.0,Y,"{0: 18, 1: 38, 2: 26, 3: 34, 4: 22, 5: 30}",Y,"{0: 18, 1: 38, 2: 26, 3: 34, 4: 22, 5: 30}","{(0, 1): 1, (0, 3): 17, (1, 3): 15, (1, 5): 22, (2, 3): 1, (2, 4): 19, (2, 5): 6, (3, 4): 1, (4, 5): 2}",437.02125549316406,9.0,6.0,18.0
84.0,Graph with 6 nodes and 13 edges,"[[0, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1], [1, 1, 1, 0, 1, 0], [0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0]]",27.0,4.0,Y,"{0: 47, 1: 27, 2: 35, 3: 43, 4: 39, 5: 31}",Y,"{0: 47, 1: 27, 2: 35, 3: 43, 4: 39, 5: 31}","{(0, 1): 3, (0, 2): 2, (0, 3): 26, (0, 5): 16, (1, 2): 1, (1, 3): 1, (1, 4): 9, (1, 5): 13, (2, 3): 9, (2, 4): 22, (2, 5): 1, (3, 4): 7, (4, 5): 1}",51.975250244140625,13.0,6.0,26.0
85.0,Graph with 6 nodes and 9 edges,"[[0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 1], [0, 1, 0, 1, 1, 0], [1, 1, 1, 0, 1, 0], [0, 0, 1, 1, 0, 1], [1, 1, 0, 0, 1, 0]]",16.0,2.0,Y,"{0: 24, 1: 22, 2: 20, 3: 26, 4: 16, 5: 18}",Y,"{0: 24, 1: 22, 2: 20, 3: 26, 4: 16, 5: 18}","{(0, 3): 8, (0, 5): 16, (1, 2): 5, (1, 3): 16, (1, 5): 1, (2, 3): 1, (2, 4): 14, (3, 4): 1, (4, 5): 1}",185.96649169921875,9.0,6.0,18.0
85.0,Graph with 6 nodes and 9 edges,"[[0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 1], [0, 1, 0, 1, 1, 0], [1, 1, 1, 0, 1, 0], [0, 0, 1, 1, 0, 1], [1, 1, 0, 0, 1, 0]]",16.0,8.0,Y,"{0: 56, 1: 32, 2: 40, 3: 24, 4: 16, 5: 48}",Y,"{0: 56, 1: 32, 2: 40, 3: 24, 4: 16, 5: 48}","{(0, 3): 10, (0, 5): 46, (1, 2): 22, (1, 3): 9, (1, 5): 1, (2, 3): 4, (2, 4): 14, (3, 4): 1, (4, 5): 1}",313.04359436035156,9.0,6.0,18.0
85.0,Graph with 6 nodes and 9 edges,"[[0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 1], [0, 1, 0, 1, 1, 0], [1, 1, 1, 0, 1, 0], [0, 0, 1, 1, 0, 1], [1, 1, 0, 0, 1, 0]]",28.0,6.0,Y,"{0: 28, 1: 58, 2: 40, 3: 52, 4: 34, 5: 46}",Y,"{0: 28, 1: 58, 2: 40, 3: 52, 4: 34, 5: 46}","{(0, 3): 27, (0, 5): 1, (1, 2): 1, (1, 3): 15, (1, 5): 42, (2, 3): 9, (2, 4): 30, (3, 4): 1, (4, 5): 3}",256.0615539550781,9.0,6.0,18.0
87.0,Graph with 6 nodes and 10 edges,"[[0, 0, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0], [1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1], [1, 0, 0, 1, 1, 0]]",21.0,2.0,Y,"{0: 31, 1: 25, 2: 21, 3: 29, 4: 23, 5: 27}",Y,"{0: 31, 1: 25, 2: 21, 3: 29, 4: 23, 5: 27}","{(0, 2): 5, (0, 4): 1, (0, 5): 25, (1, 2): 15, (1, 3): 9, (1, 4): 1, (2, 4): 1, (3, 4): 19, (3, 5): 1, (4, 5): 1}",129.93812561035156,10.0,6.0,20.0
88.0,Graph with 6 nodes and 9 edges,"[[0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1], [1, 1, 0, 1, 1, 1], [0, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 0]]",6.0,2.0,Y,"{0: 10, 1: 6, 2: 16, 3: 14, 4: 8, 5: 12}",Y,"{0: 10, 1: 6, 2: 16, 3: 14, 4: 8, 5: 12}","{(0, 2): 10, (1, 2): 1, (1, 4): 4, (1, 5): 1, (2, 3): 2, (2, 4): 2, (2, 5): 1, (3, 4): 2, (3, 5): 10}",177.14500427246094,9.0,6.0,18.0
89.0,Graph with 6 nodes and 8 edges,"[[0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 0]]",9.0,8.0,Y,"{0: 49, 1: 33, 2: 9, 3: 17, 4: 25, 5: 41}",Y,"{0: 49, 1: 33, 2: 9, 3: 17, 4: 25, 5: 41}","{(0, 1): 22, (0, 2): 8, (0, 3): 16, (0, 5): 3, (1, 5): 11, (2, 5): 1, (3, 5): 1, (4, 5): 25}",117.06352233886719,8.0,6.0,16.0
90.0,Graph with 6 nodes and 7 edges,"[[0, 0, 0, 0, 1, 1], [0, 0, 1, 1, 0, 0], [0, 1, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 1, 0]]",10.0,8.0,Y,"{0: 50, 1: 18, 2: 34, 3: 10, 4: 42, 5: 26}",Y,"{0: 50, 1: 18, 2: 34, 3: 10, 4: 42, 5: 26}","{(0, 4): 41, (0, 5): 9, (1, 2): 13, (1, 3): 5, (2, 3): 5, (2, 5): 16, (4, 5): 1}",176.1913299560547,7.0,6.0,14.0
92.0,Graph with 6 nodes and 12 edges,"[[0, 1, 1, 1, 0, 1], [1, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1], [0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 0]]",8.0,4.0,Y,"{0: 28, 1: 20, 2: 12, 3: 24, 4: 16, 5: 8}",Y,"{0: 28, 1: 20, 2: 12, 3: 24, 4: 16, 5: 8}","{(0, 1): 2, (0, 2): 7, (0, 3): 18, (0, 5): 1, (1, 3): 3, (1, 4): 14, (1, 5): 1, (2, 3): 1, (2, 5): 4, (3, 4): 1, (3, 5): 1, (4, 5): 1}",277.0423889160156,12.0,6.0,24.0
92.0,Graph with 6 nodes and 12 edges,"[[0, 1, 1, 1, 0, 1], [1, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1], [0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 0]]",28.0,8.0,Y,"{0: 60, 1: 28, 2: 36, 3: 68, 4: 52, 5: 44}",Y,"{0: 60, 1: 28, 2: 36, 3: 68, 4: 52, 5: 44}","{(0, 1): 18, (0, 2): 27, (0, 3): 2, (0, 5): 13, (1, 3): 1, (1, 4): 5, (1, 5): 4, (2, 3): 1, (2, 5): 8, (3, 4): 46, (3, 5): 18, (4, 5): 1}",56.02836608886719,12.0,6.0,24.0
92.0,Graph with 6 nodes and 12 edges,"[[0, 1, 1, 1, 0, 1], [1, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1], [0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 0]]",29.0,4.0,Y,"{0: 29, 1: 37, 2: 49, 3: 45, 4: 33, 5: 41}",Y,"{0: 29, 1: 37, 2: 49, 3: 45, 4: 33, 5: 41}","{(0, 1): 1, (0, 2): 26, (0, 3): 1, (0, 5): 1, (1, 3): 1, (1, 4): 24, (1, 5): 11, (2, 3): 22, (2, 5): 1, (3, 4): 1, (3, 5): 20, (4, 5): 8}",554.0847778320312,12.0,6.0,24.0
94.0,Graph with 6 nodes and 9 edges,"[[0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 0]]",8.0,2.0,Y,"{0: 8, 1: 12, 2: 10, 3: 18, 4: 14, 5: 16}",Y,"{0: 8, 1: 12, 2: 10, 3: 18, 4: 14, 5: 16}","{(0, 3): 3, (0, 5): 5, (1, 3): 7, (1, 4): 5, (2, 4): 1, (2, 5): 9, (3, 4): 7, (3, 5): 1, (4, 5): 1}",356.91261291503906,9.0,6.0,18.0
94.0,Graph with 6 nodes and 9 edges,"[[0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 0]]",14.0,2.0,Y,"{0: 16, 1: 18, 2: 20, 3: 22, 4: 24, 5: 14}",Y,"{0: 16, 1: 18, 2: 20, 3: 22, 4: 24, 5: 14}","{(0, 3): 15, (0, 5): 1, (1, 3): 5, (1, 4): 13, (2, 4): 9, (2, 5): 11, (3, 4): 1, (3, 5): 1, (4, 5): 1}",57.93571472167969,9.0,6.0,18.0
99.0,Graph with 6 nodes and 11 edges,"[[0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1], [1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1], [0, 1, 1, 0, 0, 1], [1, 1, 1, 1, 1, 0]]",13.0,4.0,Y,"{0: 17, 1: 21, 2: 33, 3: 29, 4: 13, 5: 25}",Y,"{0: 17, 1: 21, 2: 33, 3: 29, 4: 13, 5: 25}","{(0, 1): 1, (0, 2): 5, (0, 5): 11, (1, 3): 1, (1, 4): 10, (1, 5): 9, (2, 3): 25, (2, 4): 2, (2, 5): 1, (3, 5): 3, (4, 5): 1}",20.9808349609375,11.0,6.0,22.0
